Date,Open,High,Low,Close,Volume
2024-07-30,441776.4816863587,450263.59306354856,438351.8577973171,446168.93406578153,23232000
2024-07-31,432821.29757406254,437697.7410086628,424176.6933036349,435776.7178374566,46261100
2024-08-01,420467.78300360416,422062.1110329181,391045.1839171748,391190.1228289306,80069400
2024-08-02,372008.7686156581,382984.1825965548,366521.06162520975,373308.48869234324,69193000
2024-08-05,345235.3612566998,346785.39757254615,307611.75249933696,314516.459724471,83087200
2024-08-06,357295.0362695658,360046.7160512627,339373.8397426168,355319.4712980911,68201400
2024-08-07,336210.55956673465,363247.4920652262,332148.0153053033,350289.37674859166,59251500
2024-08-08,347930.25579307845,354436.26870628237,344465.0967414807,346657.34022310376,42502700
2024-08-09,356111.33808601915,357755.0388237231,344748.3634210228,349822.3961330652,46964700
2024-08-13,354810.23743452574,360571.9914907,353387.58211201365,359789.53106331825,27855600
2024-08-14,364883.7722853446,375054.9963470998,364243.6253164229,372138.7712664567,39296900
2024-08-15,376558.5881151074,383756.24470095633,374919.5178034784,378767.7698394768,32786600
2024-08-16,396470.40515776526,396975.92297854926,390331.9744768162,396398.1883262247,39285800
2024-08-19,390958.6236920195,392677.1231368195,379716.7731572856,381005.6477408856,28364200
2024-08-20,384158.3296821494,384442.3129234594,378123.6858043112,381531.4847000316,21607500
2024-08-21,373232.0296809057,379422.0821897484,371965.88257682417,378789.0086377077,18491300
2024-08-22,373767.6520828243,375453.1882816195,370466.81036018376,374329.49748242274,24796000
2024-08-23,378540.77668731567,381229.477531076,375286.0335606584,379531.35068238527,18906700
2024-08-26,367403.65114894125,369215.5811432267,359040.8973291627,362037.55078125,28414600
2024-08-27,365153.2819693651,370958.2469958844,363684.55587831803,369839.2175931819,19290300
2024-08-28,376119.2435618373,384062.48064335814,375840.5334888015,382738.60779643804,44921600
2024-08-29,382558.1261506347,384934.6977364417,380321.35289340466,380321.35289340466,24292200
2024-08-30,379631.5134775221,390780.6473236481,379210.7914455929,386994.14903628454,52860500
2024-09-02,395227.04008675343,399760.9226043287,390338.94799749256,394022.7275430225,24733100
2024-09-03,395437.6790479998,398632.99159193225,393378.4776307988,393662.5054124817,18096800
2024-09-04,376694.28490011726,383306.6589020987,375779.80764452403,376201.87407018244,37121600
2024-09-05,359852.44570171286,367967.85359436914,358742.64633177704,362904.39396903664,29116800
2024-09-06,356208.9139450188,361136.01951487974,354196.4342052164,358429.58124411106,27452800
2024-09-09,344508.6878219475,345749.91207751096,337750.91131943534,344784.51543429494,32686400
2024-09-10,348812.52015000494,351584.17307133984,345209.37135226943,346387.3238438368,22733800
2024-09-11,337291.24118778756,341214.8331771148,329237.55236758926,333436.4841456413,31044800
2024-09-12,342965.9529540521,347244.4014617284,341171.7648701878,346830.3580577597,29466900
2024-09-13,339930.9573357435,342053.8138380417,335000.45191105094,336233.07826722413,33002900
2024-09-17,332027.2900790858,335025.27915429196,322624.5061613937,327870.9870430045,33434800
2024-09-18,336840.6312594907,341789.11635450873,335534.7810260831,341582.9294755496,28165900
2024-09-19,357067.6699101558,363697.9399897254,353683.4695570421,360590.00088992715,40450100
2024-09-20,368776.40894572664,368914.6828148476,361171.34614407126,364213.3712647334,40654400
2024-09-24,370025.27556760865,370650.9053778864,362865.2899610966,363838.4918881953,29192300
2024-09-25,361090.8434352726,368770.68317877036,360883.28019896173,365795.6101249829,27114900
2024-09-26,374117.6997341432,381819.9170223251,371176.8531332011,381819.9170223251,37741900
2024-09-27,391407.7635566611,395825.6192530953,381574.47184524307,392120.3209270537,38750100
2024-09-30,364743.52415279363,368039.61060447246,354224.09930701036,356608.50227205455,62903500
2024-10-01,362664.7608444514,367535.11282932234,361253.0646169525,366476.34065869823,31990900
2024-10-02,360047.60415541736,366401.3854052188,359482.8235998795,362800.9093636647,25911700
2024-10-03,378551.91180746915,381503.72397637484,372936.2691446729,374592.1637760103,31757300
2024-10-04,375035.133940193,375828.4774927588,371212.6604596487,373015.7139882073,22315200
2024-10-07,388717.3331914897,389228.99572107603,384624.0329547985,386743.77772022784,31459300
2024-10-08,379171.097261082,381062.9507496231,372040.26488119597,373713.82758259773,26579100
